X , Y , Z 
0.0572626106441021,0.540641725063324,1.479966442730074e-07
0.057453881949186325,0.523078203201294,1.2755229761296505e-07
0.060321297496557236,0.5132565498352051,1.1769336794031915e-07
0.06480797380208969,0.49317166209220886,1.391489377056132e-07
0.07193213701248169,0.49354639649391174,1.0563745433955773e-07
0.07710013538599014,0.4794806241989136,1.2036217356126144e-07
0.07984591275453568,0.46360108256340027,1.3373906426750182e-07
0.08173106610774994,0.4517184793949127,1.462018133224774e-07
0.08441677689552307,0.43618178367614746,1.5905040129382542e-07
0.0807405486702919,0.4173601567745209,1.3838533163834654e-07
0.08608809113502502,0.40631303191185,1.7684617148461257e-07
0.08290642499923706,0.38687843084335327,1.797282891402574e-07
0.08401842415332794,0.37367451190948486,1.625220420464757e-07
0.08506321161985397,0.3660673499107361,1.5810778108971135e-07
0.08439099788665771,0.36107972264289856,1.311589841179739e-07
0.08725130558013916,0.3534919023513794,1.4106585410900152e-07
0.08667629957199097,0.343495637178421,1.8392856304672023e-07
0.08268670737743378,0.33223557472229004,1.5157866073423065e-07
0.08144461363554001,0.32462775707244873,1.7155879561414622e-07
0.0801323801279068,0.3142300248146057,1.5725255764209578e-07
0.08475625514984131,0.3005642294883728,1.555703192934743e-07
0.08388343453407288,0.28315988183021545,1.7603520063858014e-07
0.08186556398868561,0.26961836218833923,1.9559834640858753e-07
0.08249271661043167,0.2496843934059143,2.0703753023099125e-07
0.07884077727794647,0.23391398787498474,1.9673656481700164e-07
0.08106893301010132,0.21440158784389496,1.6586898254900007e-07
0.08121490478515625,0.2102939635515213,2.2872549720887037e-07
0.08323882520198822,0.20783311128616333,2.4219829697358364e-07
0.07009861618280411,0.1974208652973175,2.197128310399421e-07
0.0765797421336174,0.19548261165618896,2.0093411023935914e-07
0.06846046447753906,0.19693195819854736,2.632586983963847e-07
0.0632605105638504,0.19200792908668518,1.9740589607408765e-07
0.05138206481933594,0.18593746423721313,2.0807704004255356e-07
0.04771450161933899,0.18982338905334473,2.0684431945028336e-07
0.05490110069513321,0.16830702126026154,2.664012868081045e-07
0.052217110991477966,0.16027650237083435,2.6413445652906375e-07
0.06093163043260574,0.15506379306316376,1.63714290124517e-07
0.07040002942085266,0.14941979944705963,3.0068378009673324e-07
0.06396011263132095,0.139759823679924,2.754768217982928e-07
0.059296611696481705,0.13201060891151428,2.606137741167913e-07
0.06737837940454483,0.13745731115341187,3.2968421237455914e-07
0.069704070687294,0.12686266005039215,3.201183460532775e-07
0.07051363587379456,0.12976469099521637,3.1937699418449483e-07
0.06923176348209381,0.12633968889713287,2.8992243983338994e-07
0.06784827262163162,0.12444630265235901,2.7970713745162357e-07
0.06445537507534027,0.12414886802434921,3.249066651278554e-07
0.06165506690740585,0.12211716175079346,3.351689201736008e-07
0.06564468145370483,0.1228836327791214,2.940035415122111e-07
0.05814535543322563,0.11741897463798523,3.441784599544917e-07
0.06072559580206871,0.10882776975631714,2.8839247079304187e-07
0.06224336847662926,0.11666332185268402,2.851477063359198e-07
0.05926370248198509,0.11212003231048584,3.208875227755925e-07
0.05670392885804176,0.11258479207754135,2.899212745433033e-07
0.056311555206775665,0.11085794866085052,2.710465878408286e-07
0.10079701244831085,0.11124224960803986,1.392845661030151e-07
0.15583136677742004,0.10755288600921631,1.7837027144196327e-07
0.1948160082101822,0.0953783169388771,2.195279336092426e-07
0.21293948590755463,0.10536684095859528,2.3641948132535617e-07
0.23555462062358856,0.10273419320583344,1.72946869270163e-07
0.2534719705581665,0.09270966053009033,1.9656731353734358e-07
0.2662961781024933,0.10217148065567017,1.78026937192044e-07
0.28000202775001526,0.10824606567621231,1.9817896657059464e-07
0.2955382764339447,0.10344865918159485,1.4030310069301777e-07
0.29948198795318604,0.11562729626893997,1.6573322625390574e-07
0.3012514114379883,0.13719820976257324,5.5647376484557753e-08
0.32482874393463135,0.14414548873901367,-2.4527045638933487e-07
0.3243136405944824,0.14708957076072693,-3.0118158633740677e-07
0.33850860595703125,0.1391073316335678,-2.951300643871946e-07
0.34146952629089355,0.1357138454914093,-2.6552470444585197e-07
0.33188608288764954,0.140487939119339,-2.3195046594537416e-07
0.30758413672447205,0.13957424461841583,-1.964412206234556e-07
0.29288050532341003,0.1546502560377121,-1.893191665658378e-07
0.25831371545791626,0.1696980893611908,-1.697081444262949e-07
0.23081804811954498,0.175522118806839,-2.232230968957083e-07
0.20130926370620728,0.1751198172569275,-1.9157813824222103e-07
0.18766739964485168,0.17655672132968903,-1.9732429734631296e-07
0.1713581383228302,0.17555858194828033,-1.8711796201387187e-07
0.16536830365657806,0.16965380311012268,-1.8888277963924338e-07
0.16476157307624817,0.15774711966514587,-2.215960677176554e-07
0.16458666324615479,0.16080620884895325,-2.2853751602269767e-07
0.1552106738090515,0.15664081275463104,-2.083862966628658e-07
0.15221115946769714,0.1534317433834076,-2.3592635045588395e-07
0.15094459056854248,0.15388108789920807,-2.437733144233789e-07
0.141744002699852,0.15472206473350525,-2.4212988591898466e-07
0.14232616126537323,0.1511644423007965,-2.738628950282873e-07
0.14350292086601257,0.14219267666339874,-2.5629344690969447e-07
0.14344649016857147,0.14096695184707642,-2.2577992808692215e-07
0.13782361149787903,0.14064328372478485,-2.0824153068588203e-07
0.12964467704296112,0.1333865225315094,-2.1059312871329894e-07
0.12179262191057205,0.13338008522987366,-2.3077129185367085e-07
0.11113505810499191,0.13426943123340607,-1.840657546381408e-07
0.10695899277925491,0.1299304962158203,-2.3735522347578808e-07
0.09705067425966263,0.1300896406173706,-1.6119541612624744e-07
0.0899786651134491,0.12828364968299866,-1.7499151283573156e-07
0.08787451684474945,0.11835373938083649,-1.4608144738303963e-07
0.0931430459022522,0.10486344993114471,-1.8028603676611965e-07
0.09822091460227966,0.09896950423717499,-2.3502994395130372e-07
0.09982901811599731,0.09599820524454117,-2.0084783614038315e-07
0.10277272760868073,0.09931240975856781,-2.167418386989084e-07
0.10150191187858582,0.0997447818517685,-1.4815344684393494e-07
0.09561270475387573,0.0987878292798996,-1.7364408222420025e-07
0.09057283401489258,0.10469570010900497,-1.714679029873878e-07
0.0828690379858017,0.10054127871990204,-1.2392629855639825e-07
0.0797654241323471,0.0971265435218811,-1.9962868691436597e-07
0.08033142983913422,0.10346269607543945,-2.017937248410817e-07
0.07701478898525238,0.10338551551103592,-2.1181521958624216e-07
0.07500668615102768,0.102760910987854,-1.8887109831666749e-07
0.07315618544816971,0.10217289626598358,-2.0184917559618043e-07
0.07254551351070404,0.09808515012264252,-1.9450128263542865e-07
0.07516880333423615,0.0986851304769516,-2.2455168391388725e-07
0.07564099133014679,0.09672864526510239,-2.1544768458170438e-07
0.07263599336147308,0.09917851537466049,-2.2467472149401146e-07
0.06756128370761871,0.10484804213047028,-2.313437192924539e-07
0.06656883656978607,0.10785859823226929,-2.3687077543854684e-07
0.06024453043937683,0.1106618121266365,-2.505727820789616e-07
0.06252378225326538,0.11255784332752228,-1.5552789989214943e-07
0.05887110158801079,0.1140173077583313,-1.7008359520787053e-07
0.057910989969968796,0.11812428385019302,-1.754700917899754e-07
0.06500338017940521,0.12479639053344727,-1.233653676990798e-07
0.06481996178627014,0.11222865432500839,-2.2031476021311391e-07
0.05943436175584793,0.1724451333284378,1.5711411549546028e-07
0.09339062869548798,0.113421231508255,1.2609416444320232e-07
0.10452746599912643,0.11498820036649704,1.8446225169554964e-07
0.10328841209411621,0.12732280790805817,1.642132900769866e-07
0.09727312624454498,0.15185222029685974,2.3120483660932223e-07
0.09540362656116486,0.1640707403421402,2.471430775585759e-07
0.1006438136100769,0.17144663631916046,2.2385697207027988e-07
0.11764773726463318,0.17549914121627808,1.7931685647454287e-07
0.13584572076797485,0.16222646832466125,1.4347841670314665e-07
0.17095953226089478,0.1426340639591217,1.311739623588437e-07
0.1815735548734665,0.1346011459827423,1.8549368974163372e-07
0.19698214530944824,0.12884069979190826,1.456842113611856e-07
0.20640313625335693,0.11590833961963654,1.5032293276817654e-07
0.2816289961338043,0.09854263067245483,-1.1234129004833449e-07
0.29568424820899963,0.10787279158830643,-2.1643978698193678e-07
0.3334736227989197,0.08808263391256332,-6.198926172373831e-08
0.3334727883338928,0.10132164508104324,-1.2970714635685e-07
0.33241546154022217,0.09429175406694412,-9.07845532083229e-08
0.3789568543434143,0.1042928546667099,9.264257272434406e-08
0.38237816095352173,0.10276621580123901,8.229282855154452e-08
0.3941818177700043,0.10243311524391174,8.024959186059277e-08
0.4002518057823181,0.1015404760837555,1.3357859529605776e-07
0.4248172342777252,0.11213861405849457,9.299169789755979e-08
0.43981900811195374,0.1115143746137619,1.6633835286938847e-07
0.44447535276412964,0.106599360704422,1.9508301818405016e-07
0.44999682903289795,0.11336708068847656,1.8892266950842895e-07
0.45073792338371277,0.11070119589567184,1.8387686395726632e-07
0.45753443241119385,0.11378927528858185,1.9120761862723157e-07
0.4606592059135437,0.10870856791734695,1.8927825351511274e-07
0.46883583068847656,0.11212925612926483,1.7336904534204223e-07
0.47904080152511597,0.10953082144260406,2.5436747819185257e-07
0.4798021912574768,0.11222529411315918,2.426564265078923e-07
0.489138662815094,0.10977423936128616,2.1576840936177177e-07
0.4891475439071655,0.11695855110883713,2.465175157340127e-07
0.49457496404647827,0.11762766540050507,2.567965680100315e-07
0.4942447543144226,0.12270750850439072,1.8618666786096583e-07
0.502295970916748,0.11814290285110474,1.961079760803841e-07
0.5114263892173767,0.12148456275463104,2.6319159474041953e-07
0.507509171962738,0.12453652918338776,2.1915982983955473e-07
0.5093955397605896,0.12111346423625946,1.9336299317274097e-07
0.6189039945602417,0.172580286860466,1.910650837544381e-07
0.6442780494689941,0.18228119611740112,2.832335894709104e-07
0.6624451875686646,0.18353363871574402,3.172955302943592e-07
0.6620451211929321,0.18905512988567352,3.579913538942492e-07
0.6573156118392944,0.18277284502983093,3.835975235233491e-07
0.658424973487854,0.17965668439865112,3.154569867547252e-07
0.6681517362594604,0.1851612627506256,2.9982552973706333e-07
0.6785564422607422,0.19306716322898865,3.489994355732051e-07
0.6882772445678711,0.19701169431209564,2.6547448328528844e-07
0.6984072923660278,0.19935089349746704,1.5393456465062627e-07
0.7077618837356567,0.1996171772480011,2.2904704621851124e-07
0.7094767689704895,0.19841232895851135,2.3484280120555923e-07
0.7180535793304443,0.2011193335056305,2.695070691061119e-07
0.7206329703330994,0.20355001091957092,1.485060039385644e-07
0.7322317361831665,0.2145337164402008,9.613378892936453e-08
0.7475664019584656,0.22195419669151306,1.8076120511523186e-07
0.7559067606925964,0.22575904428958893,2.630692108596122e-07
0.7643622159957886,0.2224484384059906,2.8148588171461597e-07
0.7699888348579407,0.2220771610736847,3.395139174244832e-07
0.7682085037231445,0.2181328982114792,3.278135523032688e-07
0.7719146609306335,0.21758657693862915,2.995570298480743e-07
0.7744027972221375,0.21980883181095123,2.9760232678199827e-07
0.7872576117515564,0.22113639116287231,2.5033537554008944e-07
0.7928251028060913,0.22113224864006042,2.202523887717689e-07
0.8060165047645569,0.2228018343448639,2.4443781398986175e-07
0.8229469656944275,0.2155960500240326,2.7376580646887305e-07
0.8282397389411926,0.2110537886619568,2.548744362229627e-07
0.8508830666542053,0.22441673278808594,2.2131074217668356e-07
0.8656564354896545,0.22455844283103943,2.2922493769783614e-07
0.8892059922218323,0.2269037365913391,2.2855266479382408e-07
0.9123345613479614,0.2326757311820984,2.536369834160723e-07
0.9281318187713623,0.2367897778749466,2.6640020678314613e-07
0.9491506814956665,0.2454681396484375,1.628338139880725e-07
0.9659630060195923,0.24692392349243164,1.7590113543519692e-07
0.9710628390312195,0.2561955451965332,1.5580141621285293e-07
0.9756667613983154,0.23969367146492004,1.8241165378185542e-07
0.9785668253898621,0.23776525259017944,1.7977555444304016e-07
0.9454869627952576,0.26465871930122375,1.6993392648601002e-07
0.9372224807739258,0.2674778401851654,1.85610986136453e-07
0.9240157008171082,0.2750757932662964,3.0548071094926854e-07
0.9061083197593689,0.3142092227935791,2.650565704698238e-07
0.9029028415679932,0.3499210774898529,2.048647189667463e-07
0.9004294872283936,0.5129783153533936,2.699329968436359e-07
0.8769909739494324,0.55107182264328,1.9753078106532485e-07
0.8605924248695374,0.5874055027961731,2.692946736715385e-07
0.8486829996109009,0.6256241798400879,2.7823162440654414e-07
0.8446926474571228,0.7845236659049988,2.1557562490670534e-07
0.8395450115203857,0.8144006729125977,1.849211201943035e-07
0.8505985736846924,0.85723876953125,7.10510761336991e-08
0.8768771290779114,0.900314211845398,1.6069317609890277e-07
0.8879767656326294,0.9321303367614746,2.567015258136962e-07
0.8817404508590698,0.9420424699783325,2.9810109936079243e-07
0.8750766515731812,0.9425013661384583,3.098740535278921e-07
0.8702211380004883,0.9495652914047241,2.8646900318562984e-07
0.852408766746521,0.9601741433143616,2.444701010517747e-07
0.8390830159187317,0.9672558903694153,2.681486535038857e-07
0.8117286562919617,0.9965939521789551,1.7360915194331028e-07
0.7874152660369873,1.0121303796768188,2.0150518764694425e-07
0.7763437032699585,1.0145188570022583,1.9729802147594455e-07
0.7546555399894714,1.0234875679016113,2.0083089680156263e-07
0.7426905035972595,1.0218498706817627,1.9727615097053786e-07
0.7209721803665161,1.026027798652649,1.6619344478385756e-07
0.7032341361045837,1.0296376943588257,1.7674162222647283e-07
0.6954452395439148,1.0215121507644653,1.845623245344541e-07
0.6763392090797424,1.011109471321106,1.8320160677376407e-07
0.6757299900054932,1.00373113155365,1.7439238320093864e-07
0.6664484739303589,0.9805785417556763,2.723227225942537e-07
0.6566499471664429,0.9451134204864502,2.899367927966523e-07
0.645420253276825,0.9206668138504028,2.1138903605333326e-07
0.6391263008117676,0.9138385653495789,1.780975367182691e-07
0.6316218376159668,0.910406231880188,1.212322473520544e-07
0.6259794235229492,0.916999876499176,1.3024151712670573e-07
0.6333379745483398,0.9503155946731567,5.3359805463060184e-08
0.6352688074111938,0.9517069458961487,1.3948344701475435e-07
0.6197956800460815,0.9207624197006226,2.2539872190918686e-07
0.6055281758308411,0.8850684762001038,2.5173048356919026e-07
0.6009030938148499,0.8747555613517761,1.1301852964606951e-07
0.591096043586731,0.8847996592521667,1.0852437526409631e-07
0.587162971496582,0.8917608857154846,1.0671153916064213e-07
0.5821724534034729,0.9064964056015015,8.016848340730576e-08
0.5764255523681641,0.9182007312774658,6.96929021160031e-08
0.570342481136322,0.9124836921691895,7.742083596440352e-08
0.5610750913619995,0.9044666290283203,9.739243722606261e-08
0.5578452944755554,0.9101000428199768,6.018136389229767e-08
0.5504644513130188,0.9001241326332092,8.551425167979687e-08
0.5345155000686646,0.887229323387146,9.631790476305468e-08
0.5277949571609497,0.8902140855789185,6.205740987752506e-08
0.5238460302352905,0.872576117515564,1.0714391862620687e-07
0.4944416284561157,0.8574336767196655,1.3975933654819528e-07
0.4870859980583191,0.8538169860839844,1.0347707757318858e-07
0.46362194418907166,0.8655657768249512,9.551304458454979e-08
0.4457852244377136,0.8632110357284546,8.0088035758763e-08
0.4401780962944031,0.8647381067276001,5.442038286673778e-08
0.42284491658210754,0.869799017906189,8.848880383993674e-08
0.41544631123542786,0.8759680986404419,4.706162570755623e-08
0.41280075907707214,0.8768947124481201,4.942705800203839e-08
0.4104575514793396,0.8781763315200806,5.828469085145116e-08
0.4222418963909149,0.8897502422332764,2.2231612106793364e-08
0.41111576557159424,0.8880823254585266,5.027772687071774e-08
0.41950634121894836,0.8908438086509705,7.458804418547516e-08
0.415143758058548,0.9027938842773438,2.3421087291808362e-08
0.39604684710502625,0.9036832451820374,9.579358817290995e-08
0.392439067363739,0.9095960259437561,5.88817883340198e-08
0.37977614998817444,0.9109877347946167,5.16539735428978e-08
0.370487779378891,0.9203764796257019,5.532819713494064e-08
0.3583913743495941,0.9131221771240234,2.57964281047407e-08
0.3482776880264282,0.9093930721282959,1.0739217515265409e-08
0.3425186574459076,0.9039260745048523,4.2641797648457214e-08
0.3291620910167694,0.8977707028388977,4.6387089724930775e-09
0.32541826367378235,0.8958346843719482,4.431029321239066e-09
0.3148038387298584,0.8837801814079285,2.4252813091152348e-08
0.30906563997268677,0.8801523447036743,-1.928234638626236e-08
0.3051227629184723,0.8763827681541443,-5.059642926852348e-09
0.29937756061553955,0.8779052495956421,4.3034087404691945e-09
0.2860052287578583,0.8840528726577759,2.387457787023095e-09
0.2758226990699768,0.8851187825202942,9.893311059272492e-09
0.26472336053848267,0.886197566986084,-6.212847125652843e-09
0.2548973262310028,0.8786634802818298,3.4220214217839384e-08
0.2514711022377014,0.8851158022880554,1.1626056561908626e-07
0.2510284185409546,0.9000359773635864,2.4382671881539864e-07
0.2489403337240219,0.895161509513855,3.063823896809481e-07
0.24924854934215546,0.889331042766571,3.343959633639315e-07
0.24823470413684845,0.8888349533081055,3.0220263624869403e-07
0.2405896782875061,0.8880965113639832,3.043683705072908e-07
0.22622545063495636,0.8942855596542358,2.8114476435803226e-07
0.21772581338882446,0.8942323923110962,2.983292688440997e-07
0.19332639873027802,0.8872460722923279,3.233306244965206e-07
0.1835329383611679,0.8869749307632446,2.809741204146121e-07
0.16281098127365112,0.8841874599456787,2.7796482982012094e-07
0.1445310413837433,0.885155439376831,2.784892387808213e-07
0.13480591773986816,0.8854473233222961,2.7904013677471085e-07
0.12469658255577087,0.8862943649291992,2.818784139435593e-07
0.11364083737134933,0.8876655697822571,2.736711337547604e-07
0.11526288092136383,0.8901875615119934,2.500400171356887e-07
0.1186247393488884,0.901512861251831,1.549498733766086e-07
0.14150013029575348,0.9251476526260376,-2.532292739942932e-07
0.5849702954292297,0.9473650455474854,2.936228327143908e-07
0.5808596611022949,0.9533095359802246,3.146478206872416e-07
0.5776272416114807,0.9513624310493469,3.034043629668304e-07
0.581985354423523,0.959309995174408,2.5026042749232147e-07
0.5891457796096802,0.9671491384506226,2.583401226274873e-07
0.5845215320587158,0.9874529838562012,-5.142106829225668e-07
0.5741816759109497,0.9634204506874084,-4.411715792684845e-07
0.5812778472900391,0.9547576308250427,-3.986508545494871e-07
0.5810885429382324,0.9604317545890808,-3.7949678244331153e-07
0.5807337164878845,0.9548125267028809,-3.734136271305033e-07
0.578328549861908,0.9553470611572266,-3.863110009660886e-07
0.5792385935783386,0.9493362307548523,-3.681107898501068e-07
0.578551709651947,0.9495381116867065,-3.637643430920434e-07
0.5770520567893982,0.9505733251571655,-3.6481097254181805e-07
0.5775445699691772,0.9250059127807617,-3.376290464984777e-07
0.5861890316009521,0.8771178126335144,-2.4578889679105487e-07
0.5834696292877197,0.8465607166290283,-3.3443140523559123e-07
0.5757964849472046,0.8356427550315857,-3.378235078344005e-07
0.5595656633377075,0.830861508846283,-3.4300458651159715e-07
0.5492066144943237,0.8249530792236328,-2.9931823064544005e-07
0.5304613709449768,0.821992039680481,-3.2290475360241544e-07
0.5164861679077148,0.8121364712715149,-3.5324157465765893e-07
0.5130137205123901,0.7988951206207275,-3.5249451002528076e-07
0.5179285407066345,0.8036011457443237,-4.002051241513982e-07
0.5296413898468018,0.8072366118431091,-4.1798872985054913e-07
0.5358494520187378,0.8089668154716492,-3.8230297150221304e-07
0.5454272627830505,0.8003745079040527,-3.3762694329197984e-07
0.5563031435012817,0.7858366966247559,-3.522894758134498e-07
0.5587769746780396,0.7861997485160828,-3.7410310937957547e-07
0.558849036693573,0.7853304147720337,-3.3207459182449384e-07
0.5603454113006592,0.7850998640060425,-3.544642765973549e-07
0.5615370273590088,0.7876769304275513,-3.393073768620525e-07
0.5608096122741699,0.7810969352722168,-3.533037897796021e-07
0.5594092011451721,0.7808243036270142,-3.596216515688866e-07
0.5606951117515564,0.7775803804397583,-3.3707485158629424e-07
0.5620567202568054,0.7657239437103271,-2.4425179390163976e-07
0.5603454113006592,0.7565281987190247,4.5695577455262537e-07
0.5773218274116516,0.7626004219055176,3.1734850836073747e-07
0.57552170753479,0.7688543796539307,2.754857746367634e-07
0.573449969291687,0.7626625299453735,2.7803571356344037e-07
0.5679576992988586,0.749029278755188,3.2258532201012713e-07
0.5641037225723267,0.7499893307685852,3.0265229611359246e-07
0.5518099665641785,0.7541245818138123,3.0302572895379853e-07
0.5303817987442017,0.7492455840110779,3.266830788106745e-07
0.514066755771637,0.7299145460128784,3.512935222715896e-07
0.4917508363723755,0.6970657706260681,3.839056716969935e-07
0.49135732650756836,0.6962997913360596,2.9534137979680963e-07
0.5097511410713196,0.6789476871490479,3.0619108315477206e-07
0.48969539999961853,0.6832924485206604,2.933761038548255e-07
0.4684760272502899,0.6792674660682678,3.1678499112786085e-07
0.42962202429771423,0.6553377509117126,3.8437514149336494e-07
0.3911553621292114,0.6614982485771179,3.19107186896872e-07
0.3508252203464508,0.6377851963043213,3.047675818379503e-07
0.3518306016921997,0.6183833479881287,2.6709386702350457e-07
0.3549899458885193,0.6116368770599365,2.527757487769122e-07
0.3473544120788574,0.6173968315124512,2.3159775253134285e-07
0.34619957208633423,0.6146648526191711,2.535463750064082e-07
0.34638160467147827,0.6086980104446411,2.394265834482212e-07
0.35661283135414124,0.6031211614608765,2.6320216761632764e-07
0.3528963029384613,0.6059845685958862,2.753629360086052e-07
0.3499471843242645,0.6054161190986633,2.49444866540216e-07
0.34165096282958984,0.6009833216667175,2.5575880613359914e-07
0.33999744057655334,0.6004630327224731,2.41891655150539e-07
0.3402996361255646,0.6018744707107544,2.353386037157179e-07
0.3352108299732208,0.6012386679649353,2.4591440705989953e-07
0.3354346454143524,0.6011722087860107,2.38468800262126e-07
0.33627113699913025,0.5997130870819092,2.2907649110948114e-07
0.3335954248905182,0.5977721810340881,2.417311577573855e-07
0.33156853914260864,0.5952040553092957,2.395034073288116e-07
0.32887721061706543,0.5948340892791748,2.535492740207701e-07
0.3238174021244049,0.5917595624923706,2.6432877575643943e-07
0.32321804761886597,0.5860400199890137,2.661984410678997e-07
0.3568025231361389,0.5765621662139893,2.2396537247004744e-07
0.39278215169906616,0.5729302167892456,1.872228807542342e-07
0.4148165285587311,0.5701178312301636,2.3103478952180012e-07
0.4334019720554352,0.5670291781425476,2.4775206952654116e-07
0.4446718096733093,0.5640227198600769,2.53388009241462e-07
0.4656056761741638,0.5649590492248535,2.5753195131983375e-07
0.4654250144958496,0.5662407279014587,2.773508072095865e-07
0.45781680941581726,0.5666119456291199,2.690397877813666e-07
0.4270896911621094,0.5667820572853088,3.158092169996962e-07
0.4008511006832123,0.5707538723945618,3.020635972461605e-07
0.3760354220867157,0.5757852792739868,2.8348492264740344e-07
0.3473584055900574,0.5858721733093262,2.539577792504133e-07
